Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
29800,-25415.4,128.245,-25543.7,142.888,0.00531257,14.95
29900,-25415.2,130.698,-25545.9,145.546,0.00374761,15
30000,-25415,128.728,-25543.7,143.279,0.002998,15.05
30100,-25414.7,129.013,-25543.8,143.568,0.00366579,15.1
30200,-25414.5,131.383,-25545.8,146.291,0.00456649,15.15
30300,-25414.1,130.585,-25544.7,145.566,0.00509009,15.2
30400,-25413.6,123.938,-25537.6,137.979,0.00669301,15.25
30500,-25413.1,125.278,-25538.4,139.88,0.00792789,15.3
30600,-25412.5,125.787,-25538.3,140.406,0.00846153,15.35
30700,-25411.9,122.714,-25534.6,137.243,0.00834306,15.4
30800,-25411.3,129.372,-25540.7,144.437,0.00672452,15.45
30900,-25410.8,132.44,-25543.3,147.704,0.00569877,15.5
31000,-25410.4,131.937,-25542.4,147.303,0.00511438,15.55
31100,-25410.2,130.618,-25540.8,145.763,0.00430824,15.6
31200,-25410,131.68,-25541.6,146.996,0.00310209,15.65
31300,-25409.8,133.389,-25543.2,148.595,0.00264146,15.7
31400,-25409.6,133.743,-25543.4,149.164,0.002518,15.75
31500,-25409.4,132.347,-25541.8,147.394,0.0027317,15.8
31600,-25409.1,131.681,-25540.8,146.582,0.00369407,15.85
31700,-25408.8,129.098,-25537.9,144.091,0.00500638,15.9
31800,-25408.3,125.166,-25533.5,139.651,0.00614949,15.95
31900,-25407.9,122.417,-25530.3,136.305,0.00744024,16
32000,-25407.3,125.2,-25532.5,139.643,0.00775243,16.05
32100,-25406.8,126.142,-25533,140.459,0.00742501,16.1
32200,-25406.4,131.254,-25537.6,146.099,0.00613782,16.15
32300,-25406,134.838,-25540.8,150.37,0.00548602,16.2
32400,-25405.6,135.89,-25541.5,151.542,0.00516805,16.25
32500,-25405.4,136.091,-25541.5,151.505,0.00373156,16.3
32600,-25405.2,132.532,-25537.7,147.632,0.00294809,16.35
32700,-25405,135.1,-25540.1,150.485,0.00271265,16.4
32800,-25404.8,132.466,-25537.2,147.665,0.00246605,16.45
32900,-25404.5,131.005,-25535.5,146.064,0.00331081,16.5
33000,-25404.2,132.44,-25536.6,147.466,0.00482392,16.55
33100,-25403.7,128.393,-25532.1,142.932,0.00610625,16.6
33200,-25403.3,127.695,-25531,142.189,0.00664096,16.65
33300,-25402.7,126.487,-25529.2,140.944,0.00642396,16.7
